solution,mua,musp,n_int,f,phase,amplitude
3343,0.21000000000000002,3.0,1.4349999999999992,0.0,0.0,0.30879880310482
3344,0.21000000000000002,3.0,1.4349999999999992,0.02,-0.0064680904985552,0.30769939572135
3345,0.21000000000000002,3.0,1.4349999999999992,0.075,-0.024146788701348,0.29420345393946
3346,0.21000000000000002,3.0,1.4349999999999992,0.15,-0.047644439076,0.25914953687537
3347,0.21000000000000002,3.0,1.4349999999999992,0.5,-0.13920517780128,0.11404616285377
3348,0.21000000000000002,3.0,1.4349999999999992,1.0,-0.21207978595433,0.050944991829029
3349,0.21000000000000002,3.0,1.439999999999999,0.0,0.0,0.30879880310482
3350,0.21000000000000002,3.0,1.439999999999999,0.02,-0.0064680904985552,0.30769939572135
3351,0.21000000000000002,3.0,1.439999999999999,0.075,-0.024146788701348,0.29420345393946
3352,0.21000000000000002,3.0,1.439999999999999,0.15,-0.047644439076,0.25914953687537
3353,0.21000000000000002,3.0,1.439999999999999,0.5,-0.13920517780128,0.11404616285377
3354,0.21000000000000002,3.0,1.439999999999999,1.0,-0.21207978595433,0.050944991829029
3355,0.21000000000000002,3.0,1.444999999999999,0.0,0.0,0.30879880310482
3356,0.21000000000000002,3.0,1.444999999999999,0.02,-0.0064680904985552,0.30769939572135
3357,0.21000000000000002,3.0,1.444999999999999,0.075,-0.024146788701348,0.29420345393946
3358,0.21000000000000002,3.0,1.444999999999999,0.15,-0.047644439076,0.25914953687537
3359,0.21000000000000002,3.0,1.444999999999999,0.5,-0.13920517780128,0.11404616285377
3360,0.21000000000000002,3.0,1.444999999999999,1.0,-0.21207978595433,0.050944991829029
3361,0.21000000000000002,3.5,1.4,0.0,0.0,0.33286927720463
3362,0.21000000000000002,3.5,1.4,0.02,-0.0056032782131308,0.33189586974515
3363,0.21000000000000002,3.5,1.4,0.075,-0.020938673609192,0.31982754666151
3364,0.21000000000000002,3.5,1.4,0.15,-0.041433405785636,0.28745522832366
3365,0.21000000000000002,3.5,1.4,0.5,-0.12429244162044,0.13699809674871
3366,0.21000000000000002,3.5,1.4,1.0,-0.19824622649818,0.061839975196369
3367,0.21000000000000002,3.5,1.4049999999999998,0.0,0.0,0.33286927720463
3368,0.21000000000000002,3.5,1.4049999999999998,0.02,-0.0056032782131308,0.33189586974515
3369,0.21000000000000002,3.5,1.4049999999999998,0.075,-0.020938673609192,0.31982754666151
3370,0.21000000000000002,3.5,1.4049999999999998,0.15,-0.041433405785636,0.28745522832366
3371,0.21000000000000002,3.5,1.4049999999999998,0.5,-0.12429244162044,0.13699809674871
3372,0.21000000000000002,3.5,1.4049999999999998,1.0,-0.19824622649818,0.061839975196369
3373,0.21000000000000002,3.5,1.4099999999999997,0.0,0.0,0.33286927720463
3374,0.21000000000000002,3.5,1.4099999999999997,0.02,-0.0056032782131308,0.33189586974515
3375,0.21000000000000002,3.5,1.4099999999999997,0.075,-0.020938673609192,0.31982754666151
3376,0.21000000000000002,3.5,1.4099999999999997,0.15,-0.041433405785636,0.28745522832366
3377,0.21000000000000002,3.5,1.4099999999999997,0.5,-0.12429244162044,0.13699809674871
3378,0.21000000000000002,3.5,1.4099999999999997,1.0,-0.19824622649818,0.061839975196369
3379,0.21000000000000002,3.5,1.4149999999999996,0.0,0.0,0.33286927720463
3380,0.21000000000000002,3.5,1.4149999999999996,0.02,-0.0056032782131308,0.33189586974515
3381,0.21000000000000002,3.5,1.4149999999999996,0.075,-0.020938673609192,0.31982754666151
3382,0.21000000000000002,3.5,1.4149999999999996,0.15,-0.041433405785636,0.28745522832366
3383,0.21000000000000002,3.5,1.4149999999999996,0.5,-0.12429244162044,0.13699809674871
3384,0.21000000000000002,3.5,1.4149999999999996,1.0,-0.19824622649818,0.061839975196369
3385,0.21000000000000002,3.5,1.4199999999999995,0.0,0.0,0.33286927720463
3386,0.21000000000000002,3.5,1.4199999999999995,0.02,-0.0056032782131308,0.33189586974515
3387,0.21000000000000002,3.5,1.4199999999999995,0.075,-0.020938673609192,0.31982754666151
3388,0.21000000000000002,3.5,1.4199999999999995,0.15,-0.041433405785636,0.28745522832366
3389,0.21000000000000002,3.5,1.4199999999999995,0.5,-0.12429244162044,0.13699809674871
3390,0.21000000000000002,3.5,1.4199999999999995,1.0,-0.19824622649818,0.061839975196369
3391,0.21000000000000002,3.5,1.4249999999999994,0.0,0.0,0.33286927720463
3392,0.21000000000000002,3.5,1.4249999999999994,0.02,-0.0056032782131308,0.33189586974515
3393,0.21000000000000002,3.5,1.4249999999999994,0.075,-0.020938673609192,0.31982754666151
3394,0.21000000000000002,3.5,1.4249999999999994,0.15,-0.041433405785636,0.28745522832366
3395,0.21000000000000002,3.5,1.4249999999999994,0.5,-0.12429244162044,0.13699809674871
3396,0.21000000000000002,3.5,1.4249999999999994,1.0,-0.19824622649818,0.061839975196369
3397,0.21000000000000002,3.5,1.4299999999999993,0.0,0.0,0.33286927720463
3398,0.21000000000000002,3.5,1.4299999999999993,0.02,-0.0056032782131308,0.33189586974515
3399,0.21000000000000002,3.5,1.4299999999999993,0.075,-0.020938673609192,0.31982754666151
3400,0.21000000000000002,3.5,1.4299999999999993,0.15,-0.041433405785636,0.28745522832366
3401,0.21000000000000002,3.5,1.4299999999999993,0.5,-0.12429244162044,0.13699809674871
3402,0.21000000000000002,3.5,1.4299999999999993,1.0,-0.19824622649818,0.061839975196369
3403,0.21000000000000002,3.5,1.4349999999999992,0.0,0.0,0.33286927720463
3404,0.21000000000000002,3.5,1.4349999999999992,0.02,-0.0056032782131308,0.33189586974515
3405,0.21000000000000002,3.5,1.4349999999999992,0.075,-0.020938673609192,0.31982754666151
3406,0.21000000000000002,3.5,1.4349999999999992,0.15,-0.041433405785636,0.28745522832366
3407,0.21000000000000002,3.5,1.4349999999999992,0.5,-0.12429244162044,0.13699809674871
3408,0.21000000000000002,3.5,1.4349999999999992,1.0,-0.19824622649818,0.061839975196369
3409,0.21000000000000002,3.5,1.439999999999999,0.0,0.0,0.33286927720463
3410,0.21000000000000002,3.5,1.439999999999999,0.02,-0.0056032782131308,0.33189586974515
3411,0.21000000000000002,3.5,1.439999999999999,0.075,-0.020938673609192,0.31982754666151
3412,0.21000000000000002,3.5,1.439999999999999,0.15,-0.041433405785636,0.28745522832366
3413,0.21000000000000002,3.5,1.439999999999999,0.5,-0.12429244162044,0.13699809674871
3414,0.21000000000000002,3.5,1.439999999999999,1.0,-0.19824622649818,0.061839975196369
3415,0.21000000000000002,3.5,1.444999999999999,0.0,0.0,0.33286927720463
3416,0.21000000000000002,3.5,1.444999999999999,0.02,-0.0056032782131308,0.33189586974515
3417,0.21000000000000002,3.5,1.444999999999999,0.075,-0.020938673609192,0.31982754666151
3418,0.21000000000000002,3.5,1.444999999999999,0.15,-0.041433405785636,0.28745522832366
3419,0.21000000000000002,3.5,1.444999999999999,0.5,-0.12429244162044,0.13699809674871
3420,0.21000000000000002,3.5,1.444999999999999,1.0,-0.19824622649818,0.061839975196369
3421,0.21000000000000002,4.0,1.4,0.0,0.0,0.35395498666436
3422,0.21000000000000002,4.0,1.4,0.02,-0.0049433537923423,0.3530841210116
3423,0.21000000000000002,4.0,1.4,0.075,-0.018485015874448,0.34220740981645
3424,0.21000000000000002,4.0,1.4,0.15,-0.03665100213265,0.31231028058121
3425,0.21000000000000002,4.0,1.4,0.5,-0.1120096102314,0.15946546510365
3426,0.21000000000000002,4.0,1.4,1.0,-0.18513852313593,0.073361865677666
3427,0.21000000000000002,4.0,1.4049999999999998,0.0,0.0,0.35395498666436
3428,0.21000000000000002,4.0,1.4049999999999998,0.02,-0.0049433537923423,0.3530841210116
3429,0.21000000000000002,4.0,1.4049999999999998,0.075,-0.018485015874448,0.34220740981645
3430,0.21000000000000002,4.0,1.4049999999999998,0.15,-0.03665100213265,0.31231028058121
3431,0.21000000000000002,4.0,1.4049999999999998,0.5,-0.1120096102314,0.15946546510365
3432,0.21000000000000002,4.0,1.4049999999999998,1.0,-0.18513852313593,0.073361865677666
3433,0.21000000000000002,4.0,1.4099999999999997,0.0,0.0,0.35395498666436
3434,0.21000000000000002,4.0,1.4099999999999997,0.02,-0.0049433537923423,0.3530841210116
3435,0.21000000000000002,4.0,1.4099999999999997,0.075,-0.018485015874448,0.34220740981645
3436,0.21000000000000002,4.0,1.4099999999999997,0.15,-0.03665100213265,0.31231028058121
3437,0.21000000000000002,4.0,1.4099999999999997,0.5,-0.1120096102314,0.15946546510365
3438,0.21000000000000002,4.0,1.4099999999999997,1.0,-0.18513852313593,0.073361865677666
3439,0.21000000000000002,4.0,1.4149999999999996,0.0,0.0,0.35395498666436
3440,0.21000000000000002,4.0,1.4149999999999996,0.02,-0.0049433537923423,0.3530841210116
3441,0.21000000000000002,4.0,1.4149999999999996,0.075,-0.018485015874448,0.34220740981645
3442,0.21000000000000002,4.0,1.4149999999999996,0.15,-0.03665100213265,0.31231028058121
3443,0.21000000000000002,4.0,1.4149999999999996,0.5,-0.1120096102314,0.15946546510365
3444,0.21000000000000002,4.0,1.4149999999999996,1.0,-0.18513852313593,0.073361865677666
3445,0.21000000000000002,4.0,1.4199999999999995,0.0,0.0,0.35395498666436
3446,0.21000000000000002,4.0,1.4199999999999995,0.02,-0.0049433537923423,0.3530841210116
3447,0.21000000000000002,4.0,1.4199999999999995,0.075,-0.018485015874448,0.34220740981645
3448,0.21000000000000002,4.0,1.4199999999999995,0.15,-0.03665100213265,0.31231028058121
3449,0.21000000000000002,4.0,1.4199999999999995,0.5,-0.1120096102314,0.15946546510365
3450,0.21000000000000002,4.0,1.4199999999999995,1.0,-0.18513852313593,0.073361865677666
3451,0.21000000000000002,4.0,1.4249999999999994,0.0,0.0,0.35395498666436
3452,0.21000000000000002,4.0,1.4249999999999994,0.02,-0.0049433537923423,0.3530841210116
3453,0.21000000000000002,4.0,1.4249999999999994,0.075,-0.018485015874448,0.34220740981645
3454,0.21000000000000002,4.0,1.4249999999999994,0.15,-0.03665100213265,0.31231028058121
3455,0.21000000000000002,4.0,1.4249999999999994,0.5,-0.1120096102314,0.15946546510365
3456,0.21000000000000002,4.0,1.4249999999999994,1.0,-0.18513852313593,0.073361865677666
3457,0.21000000000000002,4.0,1.4299999999999993,0.0,0.0,0.35395498666436
3458,0.21000000000000002,4.0,1.4299999999999993,0.02,-0.0049433537923423,0.3530841210116
3459,0.21000000000000002,4.0,1.4299999999999993,0.075,-0.018485015874448,0.34220740981645
3460,0.21000000000000002,4.0,1.4299999999999993,0.15,-0.03665100213265,0.31231028058121
3461,0.21000000000000002,4.0,1.4299999999999993,0.5,-0.1120096102314,0.15946546510365
3462,0.21000000000000002,4.0,1.4299999999999993,1.0,-0.18513852313593,0.073361865677666
3463,0.21000000000000002,4.0,1.4349999999999992,0.0,0.0,0.35395498666436
3464,0.21000000000000002,4.0,1.4349999999999992,0.02,-0.0049433537923423,0.3530841210116
3465,0.21000000000000002,4.0,1.4349999999999992,0.075,-0.018485015874448,0.34220740981645
3466,0.21000000000000002,4.0,1.4349999999999992,0.15,-0.03665100213265,0.31231028058121
3467,0.21000000000000002,4.0,1.4349999999999992,0.5,-0.1120096102314,0.15946546510365
3468,0.21000000000000002,4.0,1.4349999999999992,1.0,-0.18513852313593,0.073361865677666
3469,0.21000000000000002,4.0,1.439999999999999,0.0,0.0,0.35395498666436
3470,0.21000000000000002,4.0,1.439999999999999,0.02,-0.0049433537923423,0.3530841210116
3471,0.21000000000000002,4.0,1.439999999999999,0.075,-0.018485015874448,0.34220740981645
3472,0.21000000000000002,4.0,1.439999999999999,0.15,-0.03665100213265,0.31231028058121
3473,0.21000000000000002,4.0,1.439999999999999,0.5,-0.1120096102314,0.15946546510365
3474,0.21000000000000002,4.0,1.439999999999999,1.0,-0.18513852313593,0.073361865677666
3475,0.21000000000000002,4.0,1.444999999999999,0.0,0.0,0.35395498666436
3476,0.21000000000000002,4.0,1.444999999999999,0.02,-0.0049433537923423,0.3530841210116
3477,0.21000000000000002,4.0,1.444999999999999,0.075,-0.018485015874448,0.34220740981645
3478,0.21000000000000002,4.0,1.444999999999999,0.15,-0.03665100213265,0.31231028058121
3479,0.21000000000000002,4.0,1.444999999999999,0.5,-0.1120096102314,0.15946546510365
3480,0.21000000000000002,4.0,1.444999999999999,1.0,-0.18513852313593,0.073361865677666
3481,0.21000000000000002,4.5,1.4,0.0,0.0,0.37266824746688
3482,0.21000000000000002,4.5,1.4,0.02,-0.0044231162325096,0.37188218615752
3483,0.21000000000000002,4.5,1.4,0.075,-0.016547650694067,0.36200900254484
3484,0.21000000000000002,4.5,1.4,0.15,-0.032857117720505,0.33434726844274
3485,0.21000000000000002,4.5,1.4,0.5,-0.1017956331824,0.18118308656
3486,0.21000000000000002,4.5,1.4,1.0,-0.17300081824103,0.085359519328962
3487,0.21000000000000002,4.5,1.4049999999999998,0.0,0.0,0.37266824746688
3488,0.21000000000000002,4.5,1.4049999999999998,0.02,-0.0044231162325096,0.37188218615752
3489,0.21000000000000002,4.5,1.4049999999999998,0.075,-0.016547650694067,0.36200900254484
3490,0.21000000000000002,4.5,1.4049999999999998,0.15,-0.032857117720505,0.33434726844274
3491,0.21000000000000002,4.5,1.4049999999999998,0.5,-0.1017956331824,0.18118308656
3492,0.21000000000000002,4.5,1.4049999999999998,1.0,-0.17300081824103,0.085359519328962
3493,0.21000000000000002,4.5,1.4099999999999997,0.0,0.0,0.37266824746688
3494,0.21000000000000002,4.5,1.4099999999999997,0.02,-0.0044231162325096,0.37188218615752
3495,0.21000000000000002,4.5,1.4099999999999997,0.075,-0.016547650694067,0.36200900254484
3496,0.21000000000000002,4.5,1.4099999999999997,0.15,-0.032857117720505,0.33434726844274
3497,0.21000000000000002,4.5,1.4099999999999997,0.5,-0.1017956331824,0.18118308656
3498,0.21000000000000002,4.5,1.4099999999999997,1.0,-0.17300081824103,0.085359519328962
3499,0.21000000000000002,4.5,1.4149999999999996,0.0,0.0,0.37266824746688
3500,0.21000000000000002,4.5,1.4149999999999996,0.02,-0.0044231162325096,0.37188218615752
3501,0.21000000000000002,4.5,1.4149999999999996,0.075,-0.016547650694067,0.36200900254484
3502,0.21000000000000002,4.5,1.4149999999999996,0.15,-0.032857117720505,0.33434726844274
3503,0.21000000000000002,4.5,1.4149999999999996,0.5,-0.1017956331824,0.18118308656
3504,0.21000000000000002,4.5,1.4149999999999996,1.0,-0.17300081824103,0.085359519328962
3505,0.21000000000000002,4.5,1.4199999999999995,0.0,0.0,0.37266824746688
3506,0.21000000000000002,4.5,1.4199999999999995,0.02,-0.0044231162325096,0.37188218615752
3507,0.21000000000000002,4.5,1.4199999999999995,0.075,-0.016547650694067,0.36200900254484
3508,0.21000000000000002,4.5,1.4199999999999995,0.15,-0.032857117720505,0.33434726844274
3509,0.21000000000000002,4.5,1.4199999999999995,0.5,-0.1017956331824,0.18118308656
3510,0.21000000000000002,4.5,1.4199999999999995,1.0,-0.17300081824103,0.085359519328962
3511,0.21000000000000002,4.5,1.4249999999999994,0.0,0.0,0.37266824746688
3512,0.21000000000000002,4.5,1.4249999999999994,0.02,-0.0044231162325096,0.37188218615752
3513,0.21000000000000002,4.5,1.4249999999999994,0.075,-0.016547650694067,0.36200900254484
3514,0.21000000000000002,4.5,1.4249999999999994,0.15,-0.032857117720505,0.33434726844274
3515,0.21000000000000002,4.5,1.4249999999999994,0.5,-0.1017956331824,0.18118308656
3516,0.21000000000000002,4.5,1.4249999999999994,1.0,-0.17300081824103,0.085359519328962
3517,0.21000000000000002,4.5,1.4299999999999993,0.0,0.0,0.37266824746688
3518,0.21000000000000002,4.5,1.4299999999999993,0.02,-0.0044231162325096,0.37188218615752
3519,0.21000000000000002,4.5,1.4299999999999993,0.075,-0.016547650694067,0.36200900254484
3520,0.21000000000000002,4.5,1.4299999999999993,0.15,-0.032857117720505,0.33434726844274
3521,0.21000000000000002,4.5,1.4299999999999993,0.5,-0.1017956331824,0.18118308656
3522,0.21000000000000002,4.5,1.4299999999999993,1.0,-0.17300081824103,0.085359519328962
3523,0.21000000000000002,4.5,1.4349999999999992,0.0,0.0,0.37266824746688
3524,0.21000000000000002,4.5,1.4349999999999992,0.02,-0.0044231162325096,0.37188218615752
3525,0.21000000000000002,4.5,1.4349999999999992,0.075,-0.016547650694067,0.36200900254484
3526,0.21000000000000002,4.5,1.4349999999999992,0.15,-0.032857117720505,0.33434726844274
3527,0.21000000000000002,4.5,1.4349999999999992,0.5,-0.1017956331824,0.18118308656
3528,0.21000000000000002,4.5,1.4349999999999992,1.0,-0.17300081824103,0.085359519328962
3529,0.21000000000000002,4.5,1.439999999999999,0.0,0.0,0.37266824746688
3530,0.21000000000000002,4.5,1.439999999999999,0.02,-0.0044231162325096,0.37188218615752
3531,0.21000000000000002,4.5,1.439999999999999,0.075,-0.016547650694067,0.36200900254484
3532,0.21000000000000002,4.5,1.439999999999999,0.15,-0.032857117720505,0.33434726844274
3533,0.21000000000000002,4.5,1.439999999999999,0.5,-0.1017956331824,0.18118308656
3534,0.21000000000000002,4.5,1.439999999999999,1.0,-0.17300081824103,0.085359519328962
3535,0.21000000000000002,4.5,1.444999999999999,0.0,0.0,0.37266824746688
3536,0.21000000000000002,4.5,1.444999999999999,0.02,-0.0044231162325096,0.37188218615752
3537,0.21000000000000002,4.5,1.444999999999999,0.075,-0.016547650694067,0.36200900254484
3538,0.21000000000000002,4.5,1.444999999999999,0.15,-0.032857117720505,0.33434726844274
3539,0.21000000000000002,4.5,1.444999999999999,0.5,-0.1017956331824,0.18118308656
3540,0.21000000000000002,4.5,1.444999999999999,1.0,-0.17300081824103,0.085359519328962
3541,0.21000000000000002,5.0,1.4,0.0,0.0,0.38945305304207
3542,0.21000000000000002,5.0,1.4,0.02,-0.0040023926296929,0.38873813328573
3543,0.21000000000000002,5.0,1.4,0.075,-0.014979063013061,0.37971831843487
3544,0.21000000000000002,5.0,1.4,0.15,-0.029774832307891,0.35405793194119
3545,0.21000000000000002,5.0,1.4,0.5,-0.093207543508984,0.20200458156692
3546,0.21000000000000002,5.0,1.4,1.0,-0.16191608039492,0.097690382191871
3547,0.21000000000000002,5.0,1.4049999999999998,0.0,0.0,0.38945305304207
3548,0.21000000000000002,5.0,1.4049999999999998,0.02,-0.0040023926296929,0.38873813328573
3549,0.21000000000000002,5.0,1.4049999999999998,0.075,-0.014979063013061,0.37971831843487
3550,0.21000000000000002,5.0,1.4049999999999998,0.15,-0.029774832307891,0.35405793194119
3551,0.21000000000000002,5.0,1.4049999999999998,0.5,-0.093207543508984,0.20200458156692
3552,0.21000000000000002,5.0,1.4049999999999998,1.0,-0.16191608039492,0.097690382191871
3553,0.21000000000000002,5.0,1.4099999999999997,0.0,0.0,0.38945305304207
3554,0.21000000000000002,5.0,1.4099999999999997,0.02,-0.0040023926296929,0.38873813328573
3555,0.21000000000000002,5.0,1.4099999999999997,0.075,-0.014979063013061,0.37971831843487
3556,0.21000000000000002,5.0,1.4099999999999997,0.15,-0.029774832307891,0.35405793194119
3557,0.21000000000000002,5.0,1.4099999999999997,0.5,-0.093207543508984,0.20200458156692
3558,0.21000000000000002,5.0,1.4099999999999997,1.0,-0.16191608039492,0.097690382191871
3559,0.21000000000000002,5.0,1.4149999999999996,0.0,0.0,0.38945305304207
3560,0.21000000000000002,5.0,1.4149999999999996,0.02,-0.0040023926296929,0.38873813328573
3561,0.21000000000000002,5.0,1.4149999999999996,0.075,-0.014979063013061,0.37971831843487
3562,0.21000000000000002,5.0,1.4149999999999996,0.15,-0.029774832307891,0.35405793194119
3563,0.21000000000000002,5.0,1.4149999999999996,0.5,-0.093207543508984,0.20200458156692
3564,0.21000000000000002,5.0,1.4149999999999996,1.0,-0.16191608039492,0.097690382191871
